user_id,recency,frequency,user_segment
118051,1,0,一般用户
118052,1,0,一般用户
118056,1,15,高价值用户
118059,1,4,高价值用户
118066,1,0,一般用户
118070,1,0,一般用户
118074,1,2,高价值用户
118079,1,4,高价值用户
118080,1,0,一般用户
118085,1,0,一般用户
118087,1,4,高价值用户
118099,1,1,一般用户
118108,1,0,一般用户
118112,1,2,高价值用户
118113,1,0,一般用户
11812,1,1,一般用户
118120,1,0,一般用户
118123,1,1,一般用户
118130,1,5,高价值用户
118136,1,4,高价值用户
118138,1,1,一般用户
118140,1,1,一般用户
118147,1,1,一般用户
118149,1,2,高价值用户
11815,1,0,一般用户
118156,1,0,一般用户
118157,1,0,一般用户
118160,1,0,一般用户
118164,1,6,高价值用户
118177,1,0,一般用户
118183,1,3,高价值用户
118187,1,1,一般用户
118188,1,0,一般用户
118192,1,0,一般用户
1182,1,2,高价值用户
118200,1,2,高价值用户
118201,1,0,一般用户
118202,1,21,高价值用户
118203,1,1,一般用户
11821,1,1,一般用户
118217,1,2,高价值用户
118218,1,1,一般用户
118221,1,0,一般用户
118231,1,3,高价值用户
118237,1,6,高价值用户
118238,1,6,高价值用户
118242,1,2,高价值用户
11825,1,0,一般用户
118265,1,2,高价值用户
118281,1,1,一般用户
118287,1,0,一般用户
118290,1,1,一般用户
118293,1,1,一般用户
118294,1,0,一般用户
118295,1,0,一般用户
118296,1,0,一般用户
118301,1,0,一般用户
118302,1,1,一般用户
118304,1,0,一般用户
118305,1,1,一般用户
118306,1,2,高价值用户
118307,1,1,一般用户
118308,1,1,一般用户
118313,1,1,一般用户
118314,1,1,一般用户
118320,1,0,一般用户
118321,1,3,高价值用户
118323,1,0,一般用户
118328,1,2,高价值用户
118336,1,2,高价值用户
11834,1,4,高价值用户
11835,1,2,高价值用户
118363,1,0,一般用户
118366,1,0,一般用户
118379,1,2,高价值用户
118383,1,1,一般用户
118384,1,7,高价值用户
11839,1,1,一般用户
118401,1,1,一般用户
118409,1,0,一般用户
118418,1,1,一般用户
118426,1,0,一般用户
11843,1,0,一般用户
118432,1,10,高价值用户
118441,1,4,高价值用户
118446,1,1,一般用户
118456,1,0,一般用户
118459,1,2,高价值用户
118467,1,0,一般用户
118469,1,2,高价值用户
118474,1,1,一般用户
118477,1,3,高价值用户
118485,1,0,一般用户
118493,1,0,一般用户
118494,1,1,一般用户
118500,1,0,一般用户
118501,1,0,一般用户
118502,1,0,一般用户
118505,1,1,一般用户
118513,1,5,高价值用户
118538,1,2,高价值用户
118544,1,0,一般用户
11855,1,4,高价值用户
118550,1,0,一般用户
118551,1,0,一般用户
118553,1,0,一般用户
118562,1,0,一般用户
118566,1,2,高价值用户
118567,1,15,高价值用户
118576,1,1,一般用户
118581,1,3,高价值用户
118583,1,1,一般用户
118585,1,1,一般用户
118587,1,2,高价值用户
11859,1,0,一般用户
118590,1,1,一般用户
118593,1,0,一般用户
118600,1,1,一般用户
118603,1,0,一般用户
118604,1,2,高价值用户
118608,1,0,一般用户
118610,1,2,高价值用户
118611,1,2,高价值用户
118613,1,0,一般用户
118614,1,4,高价值用户
118619,1,0,一般用户
118637,1,0,一般用户
118648,1,1,一般用户
118652,1,2,高价值用户
118654,1,0,一般用户
118661,1,1,一般用户
118671,1,6,高价值用户
118681,1,2,高价值用户
118683,1,1,一般用户
118686,1,4,高价值用户
118691,1,1,一般用户
118693,1,2,高价值用户
118697,1,0,一般用户
1187,1,0,一般用户
118701,1,1,一般用户
118705,1,2,高价值用户
118711,1,1,一般用户
118723,1,0,一般用户
118733,1,0,一般用户
118740,1,13,高价值用户
118742,1,2,高价值用户
118747,1,1,一般用户
118750,1,2,高价值用户
118751,1,2,高价值用户
118753,1,0,一般用户
118756,1,0,一般用户
118764,1,0,一般用户
118766,1,1,一般用户
118776,1,0,一般用户
118779,1,1,一般用户
118782,1,3,高价值用户
118784,1,11,高价值用户
118788,1,0,一般用户
118790,2,1,一般用户
118796,1,3,高价值用户
118815,1,1,一般用户
118820,1,1,一般用户
118827,1,0,一般用户
118830,1,0,一般用户
118840,1,4,高价值用户
118843,1,0,一般用户
118847,1,4,高价值用户
118859,1,2,高价值用户
118860,1,1,一般用户
118862,1,0,一般用户
118867,1,9,高价值用户
118870,1,2,高价值用户
118885,1,0,一般用户
11889,1,1,一般用户
118891,1,1,一般用户
1189,1,2,高价值用户
118916,1,1,一般用户
118918,1,5,高价值用户
118922,1,1,一般用户
118924,1,3,高价值用户
118928,1,1,一般用户
118933,2,3,高价值用户
118938,1,2,高价值用户
118939,1,1,一般用户
118940,1,8,高价值用户
118944,1,2,高价值用户
118945,1,0,一般用户
118948,1,0,一般用户
118955,1,1,一般用户
118956,1,1,一般用户
118963,1,1,一般用户
118965,1,3,高价值用户
11897,1,1,一般用户
118976,1,4,高价值用户
118978,1,5,高价值用户
118982,1,9,高价值用户
118988,1,0,一般用户
118994,1,1,一般用户
118996,1,5,高价值用户
119,1,3,高价值用户
11900,1,5,高价值用户
119001,1,0,一般用户
119003,1,0,一般用户
119004,1,3,高价值用户
119005,1,0,一般用户
119013,1,0,一般用户
11902,1,0,一般用户
119022,1,3,高价值用户
119023,1,0,一般用户
119032,1,2,高价值用户
11904,1,0,一般用户
119051,1,1,一般用户
119061,1,1,一般用户
119070,1,0,一般用户
119076,1,4,高价值用户
119078,1,1,一般用户
11908,1,0,一般用户
119082,1,1,一般用户
119083,1,1,一般用户
119084,1,1,一般用户
119088,1,0,一般用户
119089,1,1,一般用户
119094,1,0,一般用户
119097,1,0,一般用户
119098,1,0,一般用户
119099,1,2,高价值用户
11911,1,0,一般用户
119114,1,0,一般用户
119116,1,0,一般用户
11912,1,1,一般用户
119120,1,1,一般用户
119125,1,9,高价值用户
119127,1,0,一般用户
119128,1,4,高价值用户
119134,1,0,一般用户
119136,1,1,一般用户
119139,1,4,高价值用户
119147,1,3,高价值用户
119151,1,0,一般用户
11916,1,4,高价值用户
119162,1,0,一般用户
119167,1,2,高价值用户
119168,1,2,高价值用户
119172,1,0,一般用户
119180,1,0,一般用户
119185,1,5,高价值用户
119187,1,0,一般用户
119188,1,4,高价值用户
11919,1,0,一般用户
119199,1,0,一般用户
1192,1,9,高价值用户
119229,1,1,一般用户
119202,1,0,一般用户
119205,1,4,高价值用户
119209,1,1,一般用户
11921,1,1,一般用户
119211,1,0,一般用户
119213,1,4,高价值用户
11923,1,1,一般用户
119241,1,1,一般用户
119242,1,1,一般用户
119244,1,0,一般用户
119245,1,0,一般用户
119247,1,0,一般用户
119252,1,0,一般用户
119258,1,0,一般用户
119259,1,4,高价值用户
119261,1,2,高价值用户
119262,1,0,一般用户
119270,1,2,高价值用户
119271,1,1,一般用户
119272,1,5,高价值用户
119280,1,6,高价值用户
119284,1,0,一般用户
119292,1,1,一般用户
119297,1,5,高价值用户
119301,1,0,一般用户
119305,1,1,一般用户
119309,1,1,一般用户
119316,1,2,高价值用户
119318,1,2,高价值用户
119319,1,6,高价值用户
11933,1,0,一般用户
119332,1,1,一般用户
119333,1,1,一般用户
119343,1,6,高价值用户
119349,1,0,一般用户
119354,1,1,一般用户
119356,1,0,一般用户
119359,1,0,一般用户
119369,1,1,一般用户
119375,1,0,一般用户
119378,1,0,一般用户
119379,1,4,高价值用户
119383,1,1,一般用户
119386,1,0,一般用户
119390,1,1,一般用户
119392,1,4,高价值用户
119395,1,4,高价值用户
119397,1,1,一般用户
119403,1,2,高价值用户
119405,1,2,高价值用户
119408,1,3,高价值用户
11941,1,0,一般用户
119410,1,4,高价值用户
119418,1,1,一般用户
11942,1,0,一般用户
119428,1,2,高价值用户
119431,1,0,一般用户
119443,1,4,高价值用户
119448,1,0,一般用户
119457,1,2,高价值用户
11946,1,11,高价值用户
119463,1,0,一般用户
119468,1,1,一般用户
119472,1,12,高价值用户
119473,1,0,一般用户
119475,1,0,一般用户
119481,1,2,高价值用户
119487,1,0,一般用户
119489,1,16,高价值用户
119496,1,6,高价值用户
119498,1,3,高价值用户
11950,1,2,高价值用户
119500,1,1,一般用户
119502,1,13,高价值用户
119508,1,2,高价值用户
119509,1,5,高价值用户
11951,2,0,一般用户
119514,1,0,一般用户
119516,1,4,高价值用户
119517,1,0,一般用户
119518,1,0,一般用户
119527,1,4,高价值用户
119533,1,0,一般用户
119534,1,3,高价值用户
119543,1,2,高价值用户
119545,1,0,一般用户
119547,1,1,一般用户
119552,1,3,高价值用户
119555,1,0,一般用户
119556,1,0,一般用户
119562,1,2,高价值用户
119568,1,1,一般用户
119575,1,0,一般用户
119577,1,1,一般用户
119582,1,4,高价值用户
119594,1,0,一般用户
119598,1,0,一般用户
11960,1,0,一般用户
119602,1,0,一般用户
119605,1,1,一般用户
119610,1,2,高价值用户
119616,1,1,一般用户
119628,1,1,一般用户
119633,1,3,高价值用户
119634,1,0,一般用户
119638,1,2,高价值用户
11964,1,1,一般用户
119654,1,2,高价值用户
119657,1,4,高价值用户
119659,1,1,一般用户
119661,1,0,一般用户
119664,1,5,高价值用户
119668,1,10,高价值用户
119670,1,0,一般用户
119690,1,3,高价值用户
119693,1,0,一般用户
119696,1,0,一般用户
11970,1,2,高价值用户
119701,1,0,一般用户
119709,1,0,一般用户
119720,1,3,高价值用户
119722,1,0,一般用户
119735,1,2,高价值用户
119741,1,1,一般用户
119746,1,4,高价值用户
11975,1,3,高价值用户
119750,1,1,一般用户
119754,1,0,一般用户
119758,2,4,高价值用户
11976,1,11,高价值用户
119767,1,2,高价值用户
119770,1,1,一般用户
119775,1,4,高价值用户
119777,1,0,一般用户
119781,1,0,一般用户
119820,1,2,高价值用户
119829,1,0,一般用户
11983,1,0,一般用户
119831,1,2,高价值用户
119844,1,0,一般用户
119862,1,1,一般用户
119879,1,1,一般用户
11988,1,1,一般用户
119880,1,1,一般用户
119883,1,3,高价值用户
119895,1,1,一般用户
119897,1,0,一般用户
119908,1,0,一般用户
119915,1,3,高价值用户
119923,1,0,一般用户
119925,1,7,高价值用户
119932,1,0,一般用户
119940,1,1,一般用户
119942,1,1,一般用户
119943,1,0,一般用户
119944,1,3,高价值用户
11995,1,1,一般用户
119961,1,3,高价值用户
119970,1,2,高价值用户
119974,1,3,高价值用户
11998,1,4,高价值用户
119982,1,1,一般用户
119991,1,2,高价值用户
119998,1,6,高价值用户
119999,1,8,高价值用户
120009,1,7,高价值用户
12002,1,1,一般用户
120026,1,1,一般用户
120028,1,0,一般用户
120036,1,2,高价值用户
120038,1,5,高价值用户
12004,1,2,高价值用户
120047,1,1,一般用户
120051,1,0,一般用户
120052,1,2,高价值用户
120054,1,0,一般用户
120059,1,10,高价值用户
120062,1,1,一般用户
120071,1,1,一般用户
120073,1,0,一般用户
120076,1,5,高价值用户
120086,1,0,一般用户
120089,1,1,一般用户
12009,1,0,一般用户
120093,1,2,高价值用户
120094,1,0,一般用户
120112,1,0,一般用户
120113,1,0,一般用户
120114,1,2,高价值用户
120118,1,1,一般用户
120129,1,3,高价值用户
120132,1,0,一般用户
120134,1,1,一般用户
120135,1,4,高价值用户
120136,1,0,一般用户
120137,1,8,高价值用户
120150,1,3,高价值用户
120157,1,0,一般用户
12018,1,0,一般用户
120196,1,0,一般用户
120201,1,2,高价值用户
120213,1,0,一般用户
120217,1,0,一般用户
120228,1,7,高价值用户
120238,1,1,一般用户
120241,1,5,高价值用户
120258,1,0,一般用户
12026,1,2,高价值用户
120264,1,0,一般用户
120267,1,1,一般用户
120269,1,1,一般用户
120271,1,6,高价值用户
120283,1,1,一般用户
120290,1,0,一般用户
120295,1,2,高价值用户
1203,1,1,一般用户
120301,1,1,一般用户
120304,1,2,高价值用户
120305,1,3,高价值用户
120309,1,0,一般用户
120315,1,6,高价值用户
120316,1,0,一般用户
120326,1,1,一般用户
120336,1,2,高价值用户
120338,1,2,高价值用户
12034,1,0,一般用户
120344,1,2,高价值用户
120346,1,1,一般用户
120349,1,5,高价值用户
12035,1,15,高价值用户
120353,1,0,一般用户
12037,1,3,高价值用户
120373,1,0,一般用户
120374,1,4,高价值用户
120375,1,1,一般用户
120377,1,0,一般用户
120379,1,9,高价值用户
120380,1,0,一般用户
120381,1,1,一般用户
120388,1,1,一般用户
120396,1,3,高价值用户
120398,1,5,高价值用户
120412,1,0,一般用户
120416,1,0,一般用户
120419,1,1,一般用户
120422,2,3,高价值用户
120425,1,2,高价值用户
120426,1,3,高价值用户
120436,1,0,一般用户
120442,1,1,一般用户
120444,1,2,高价值用户
120448,1,10,高价值用户
120452,1,2,高价值用户
120454,2,1,一般用户
120455,1,0,一般用户
120456,1,2,高价值用户
120463,1,0,一般用户
120466,1,1,一般用户
120469,1,0,一般用户
120471,1,3,高价值用户
120475,1,0,一般用户
120477,1,1,一般用户
120478,1,1,一般用户
120479,1,7,高价值用户
120493,1,5,高价值用户
12050,1,3,高价值用户
120504,1,2,高价值用户
120514,1,3,高价值用户
120518,1,2,高价值用户
120524,1,2,高价值用户
120528,1,9,高价值用户
120534,1,3,高价值用户
120556,1,0,一般用户
120561,1,0,一般用户
120563,1,4,高价值用户
120565,1,1,一般用户
120568,1,0,一般用户
120575,1,3,高价值用户
12058,1,0,一般用户
120580,1,0,一般用户
120581,1,6,高价值用户
120584,1,0,一般用户
120587,1,1,一般用户
120591,1,0,一般用户
120592,1,4,高价值用户
120594,1,6,高价值用户
120595,1,0,一般用户
120600,1,0,一般用户
120602,1,0,一般用户
120604,1,3,高价值用户
12061,1,0,一般用户
120615,1,1,一般用户
120621,1,5,高价值用户
120624,1,0,一般用户
120625,1,0,一般用户
120627,1,3,高价值用户
12063,1,0,一般用户
120630,1,2,高价值用户
120634,1,1,一般用户
12064,1,2,高价值用户
120640,1,5,高价值用户
120641,1,3,高价值用户
120659,1,0,一般用户
120662,1,0,一般用户
120665,1,1,一般用户
120674,1,2,高价值用户
120675,2,2,高价值用户
12068,1,2,高价值用户
120683,1,0,一般用户
120697,1,0,一般用户
1207,1,0,一般用户
120700,1,0,一般用户
120702,1,0,一般用户
120710,1,4,高价值用户
120711,1,3,高价值用户
120713,1,2,高价值用户
120734,1,9,高价值用户
120737,1,0,一般用户
120742,1,0,一般用户
120745,1,3,高价值用户
120752,1,0,一般用户
12076,1,1,一般用户
120760,1,2,高价值用户
120765,1,1,一般用户
12077,1,1,一般用户
120771,1,2,高价值用户
120773,1,0,一般用户
120774,1,3,高价值用户
12078,1,2,高价值用户
120781,1,7,高价值用户
120785,2,2,高价值用户
120786,1,0,一般用户
120805,1,0,一般用户
12082,1,1,一般用户
120823,1,2,高价值用户
120825,1,1,一般用户
120830,1,2,高价值用户
120836,1,0,一般用户
12084,1,1,一般用户
120847,1,0,一般用户
120849,1,8,高价值用户
120851,1,3,高价值用户
120862,1,2,高价值用户
12087,1,2,高价值用户
120872,1,1,一般用户
12088,1,1,一般用户
120880,1,2,高价值用户
120887,1,1,一般用户
120891,1,1,一般用户
120900,1,9,高价值用户
120908,1,0,一般用户
120910,2,2,高价值用户
12092,1,0,一般用户
120922,1,3,高价值用户
120928,1,0,一般用户
120929,1,5,高价值用户
120932,1,6,高价值用户
120938,1,2,高价值用户
120939,1,3,高价值用户
120943,1,3,高价值用户
120948,1,0,一般用户
12095,1,5,高价值用户
120958,1,4,高价值用户
120959,1,1,一般用户
120968,1,2,高价值用户
120975,1,8,高价值用户
120977,1,3,高价值用户
120981,1,0,一般用户
120982,1,0,一般用户
120986,1,1,一般用户
120988,1,3,高价值用户
12099,1,3,高价值用户
120993,1,11,高价值用户
121,1,1,一般用户
121006,1,2,高价值用户
121010,1,0,一般用户
121011,1,0,一般用户
121018,1,2,高价值用户
12102,1,0,一般用户
121020,1,1,一般用户
121021,1,5,高价值用户
121024,1,3,高价值用户
121025,1,4,高价值用户
121027,1,1,一般用户
121036,2,1,一般用户
12104,1,4,高价值用户
121041,1,0,一般用户
12105,1,3,高价值用户
121066,1,3,高价值用户
121069,1,2,高价值用户
121070,1,8,高价值用户
121076,1,1,一般用户
121084,1,1,一般用户
121085,1,3,高价值用户
121092,1,0,一般用户
12110,1,2,高价值用户
121102,1,2,高价值用户
121111,1,2,高价值用户
121117,2,1,一般用户
12112,1,3,高价值用户
121122,1,1,一般用户
121123,1,1,一般用户
121129,1,2,高价值用户
121131,1,2,高价值用户
121132,1,1,一般用户
121133,1,2,高价值用户
121136,1,14,高价值用户
121137,1,2,高价值用户
121145,1,0,一般用户
121146,1,0,一般用户
121156,1,1,一般用户
12117,1,2,高价值用户
121172,1,2,高价值用户
121174,1,1,一般用户
121181,1,0,一般用户
121182,1,4,高价值用户
121186,1,0,一般用户
121187,1,0,一般用户
121189,1,1,一般用户
121194,1,2,高价值用户
121196,1,6,高价值用户
121197,1,0,一般用户
121198,1,3,高价值用户
1212,1,6,高价值用户
121204,1,10,高价值用户
121206,1,2,高价值用户
121217,1,2,高价值用户
121218,1,1,一般用户
121233,1,0,一般用户
121219,1,4,高价值用户
121223,1,2,高价值用户
121228,1,0,一般用户
12124,1,4,高价值用户
121246,1,0,一般用户
121249,1,1,一般用户
121259,1,0,一般用户
121271,1,0,一般用户
121285,1,1,一般用户
121288,1,8,高价值用户
121293,1,1,一般用户
121294,1,0,一般用户
121310,1,0,一般用户
121312,1,0,一般用户
12132,1,0,一般用户
121321,1,5,高价值用户
121322,1,2,高价值用户
121325,1,1,一般用户
12133,1,3,高价值用户
121330,1,3,高价值用户
121337,1,1,一般用户
121341,1,0,一般用户
121358,1,0,一般用户
121366,1,1,一般用户
121373,1,2,高价值用户
121377,1,2,高价值用户
121379,1,6,高价值用户
121389,1,7,高价值用户
121392,1,0,一般用户
121393,1,2,高价值用户
1214,1,0,一般用户
121411,1,0,一般用户
121412,1,0,一般用户
121417,1,4,高价值用户
121421,1,0,一般用户
121423,1,3,高价值用户
121425,1,3,高价值用户
12143,1,4,高价值用户
121434,1,2,高价值用户
121440,1,2,高价值用户
121445,1,2,高价值用户
12146,1,3,高价值用户
121465,1,0,一般用户
121469,1,0,一般用户
121471,1,5,高价值用户
121475,1,1,一般用户
121479,1,3,高价值用户
12148,1,0,一般用户
121485,1,0,一般用户
121493,1,0,一般用户
121496,1,0,一般用户
121501,1,0,一般用户
121502,1,7,高价值用户
121507,1,3,高价值用户
12151,1,6,高价值用户
121510,1,1,一般用户
121515,1,5,高价值用户
121528,1,1,一般用户
121530,2,3,高价值用户
121531,1,1,一般用户
121533,1,1,一般用户
121536,1,4,高价值用户
121538,1,1,一般用户
121540,1,1,一般用户
121551,1,3,高价值用户
121563,1,1,一般用户
121571,1,1,一般用户
121572,1,1,一般用户
121573,1,0,一般用户
121575,1,7,高价值用户
121584,1,4,高价值用户
121589,1,1,一般用户
121591,1,0,一般用户
121592,1,1,一般用户
121598,1,0,一般用户
121601,1,3,高价值用户
121605,1,2,高价值用户
121613,1,5,高价值用户
121622,1,0,一般用户
121624,1,0,一般用户
12163,1,1,一般用户
121637,1,3,高价值用户
121667,1,0,一般用户
121669,1,3,高价值用户
121683,1,0,一般用户
121684,1,1,一般用户
121685,2,0,一般用户
12169,1,3,高价值用户
121701,1,0,一般用户
121705,1,6,高价值用户
12171,1,0,一般用户
121711,1,2,高价值用户
121724,1,11,高价值用户
121726,1,0,一般用户
121741,1,6,高价值用户
121747,1,8,高价值用户
121751,1,0,一般用户
121753,1,0,一般用户
121757,1,11,高价值用户
121766,1,1,一般用户
121768,2,0,一般用户
121773,1,3,高价值用户
121777,1,3,高价值用户
121778,1,0,一般用户
12178,1,1,一般用户
121780,1,0,一般用户
121783,1,0,一般用户
121785,1,0,一般用户
121787,1,0,一般用户
121789,1,14,高价值用户
121790,1,0,一般用户
121796,1,0,一般用户
121798,1,2,高价值用户
12180,1,1,一般用户
121801,1,4,高价值用户
121802,1,0,一般用户
121806,1,0,一般用户
121808,1,2,高价值用户
121810,1,2,高价值用户
121820,1,2,高价值用户
121822,1,0,一般用户
121824,1,3,高价值用户
12183,1,0,一般用户
121831,1,0,一般用户
121832,1,0,一般用户
121834,1,0,一般用户
121837,1,1,一般用户
121843,1,2,高价值用户
121849,1,1,一般用户
121853,1,3,高价值用户
121854,1,5,高价值用户
121855,1,0,一般用户
121856,1,0,一般用户
121858,1,5,高价值用户
12186,1,4,高价值用户
121868,1,1,一般用户
121877,1,9,高价值用户
121879,1,0,一般用户
121881,1,3,高价值用户
121890,1,8,高价值用户
121891,1,0,一般用户
121895,1,1,一般用户
121899,1,1,一般用户
121910,1,6,高价值用户
121912,1,0,一般用户
121913,1,0,一般用户
121916,1,0,一般用户
121924,1,5,高价值用户
121929,1,1,一般用户
121935,1,1,一般用户
121936,1,0,一般用户
121937,1,6,高价值用户
121938,1,5,高价值用户
121941,1,5,高价值用户
121948,1,4,高价值用户
121955,1,2,高价值用户
121968,1,1,一般用户
12197,1,1,一般用户
121970,1,4,高价值用户
121974,1,3,高价值用户
121975,1,3,高价值用户
121985,1,5,高价值用户
121986,1,4,高价值用户
121993,1,1,一般用户
121996,1,2,高价值用户
121997,1,0,一般用户
122,1,3,高价值用户
122001,1,0,一般用户
122004,1,2,高价值用户
122005,1,2,高价值用户
122013,1,0,一般用户
122017,1,0,一般用户
12202,1,4,高价值用户
122020,1,1,一般用户
122031,2,0,一般用户
122033,1,2,高价值用户
12204,1,1,一般用户
122046,1,3,高价值用户
122049,2,0,一般用户
122052,1,0,一般用户
122066,1,4,高价值用户
122068,1,0,一般用户
122071,1,0,一般用户
122073,1,0,一般用户
122074,1,5,高价值用户
122077,1,1,一般用户
122083,1,5,高价值用户
122090,1,0,一般用户
122091,1,2,高价值用户
122103,1,1,一般用户
122105,1,4,高价值用户
122115,1,1,一般用户
122125,1,1,一般用户
12213,1,4,高价值用户
122133,2,1,一般用户
122145,1,0,一般用户
122155,1,0,一般用户
122157,1,0,一般用户
122159,1,0,一般用户
122162,1,3,高价值用户
122170,1,4,高价值用户
122172,1,2,高价值用户
122177,1,4,高价值用户
122178,1,0,一般用户
12218,1,1,一般用户
122192,1,0,一般用户
122193,1,1,一般用户
122201,1,1,一般用户
122208,1,0,一般用户
122211,1,1,一般用户
122214,1,4,高价值用户
122228,1,4,高价值用户
122232,1,5,高价值用户
122233,1,0,一般用户
122242,1,0,一般用户
122253,1,4,高价值用户
122264,1,4,高价值用户
122265,1,3,高价值用户
122272,1,6,高价值用户
122276,1,1,一般用户
122277,1,5,高价值用户
122286,1,12,高价值用户
122292,1,3,高价值用户
122293,1,5,高价值用户
122294,1,1,一般用户
12230,1,2,高价值用户
122300,1,0,一般用户
122308,1,3,高价值用户
122309,1,2,高价值用户
122311,1,3,高价值用户
122320,1,0,一般用户
122323,1,2,高价值用户
122333,1,3,高价值用户
122335,1,1,一般用户
122338,1,2,高价值用户
122341,1,4,高价值用户
122342,1,1,一般用户
122346,1,1,一般用户
122356,1,0,一般用户
122369,1,6,高价值用户
122373,1,2,高价值用户
122379,1,5,高价值用户
122383,1,9,高价值用户
122385,1,0,一般用户
122387,1,5,高价值用户
122389,1,4,高价值用户
122393,1,8,高价值用户
122395,1,2,高价值用户
122397,1,3,高价值用户
122403,1,4,高价值用户
122405,1,1,一般用户
122410,1,12,高价值用户
122413,1,11,高价值用户
122423,1,9,高价值用户
122432,1,0,一般用户
122433,1,2,高价值用户
122440,1,0,一般用户
122442,1,0,一般用户
122446,1,1,一般用户
122448,1,4,高价值用户
122462,1,0,一般用户
122465,1,0,一般用户
122470,1,1,一般用户
122471,1,4,高价值用户
122477,1,1,一般用户
122484,1,0,一般用户
122485,1,2,高价值用户
122488,1,0,一般用户
12249,1,0,一般用户
122492,1,2,高价值用户
122494,1,0,一般用户
122497,1,12,高价值用户
122501,1,3,高价值用户
122502,1,1,一般用户
122503,1,3,高价值用户
122504,1,69,高价值用户
122510,1,0,一般用户
122512,1,2,高价值用户
122523,1,2,高价值用户
122544,1,1,一般用户
122545,1,1,一般用户
12255,1,1,一般用户
122556,1,0,一般用户
122557,1,1,一般用户
122558,1,5,高价值用户
122559,1,0,一般用户
122560,1,1,一般用户
122563,1,5,高价值用户
122573,1,1,一般用户
122574,1,1,一般用户
122578,1,6,高价值用户
122604,1,1,一般用户
122607,1,4,高价值用户
122608,1,0,一般用户
12261,1,7,高价值用户
122616,1,5,高价值用户
122617,1,0,一般用户
122619,1,1,一般用户
122621,1,0,一般用户
122629,1,0,一般用户
122634,1,3,高价值用户
122642,1,1,一般用户
12265,1,3,高价值用户
122655,1,4,高价值用户
122657,1,2,高价值用户
122664,1,3,高价值用户
122667,1,1,一般用户
122670,1,2,高价值用户
122675,1,0,一般用户
12268,1,1,一般用户
122681,1,0,一般用户
122688,1,0,一般用户
122689,1,2,高价值用户
122691,1,3,高价值用户
122693,1,6,高价值用户
122706,1,1,一般用户
122710,1,0,一般用户
122723,1,1,一般用户
122729,1,1,一般用户
122735,1,2,高价值用户
12274,1,3,高价值用户
122742,1,0,一般用户
122757,1,0,一般用户
122770,1,0,一般用户
122771,1,4,高价值用户
122774,1,2,高价值用户
122777,1,0,一般用户
122780,1,0,一般用户
122782,1,7,高价值用户
122784,1,2,高价值用户
122796,1,0,一般用户
122801,1,2,高价值用户
122813,1,0,一般用户
122816,1,0,一般用户
122824,1,2,高价值用户
122829,1,1,一般用户
12283,1,1,一般用户
122840,1,0,一般用户
122841,1,0,一般用户
122842,1,1,一般用户
12285,1,0,一般用户
122852,1,10,高价值用户
122853,1,7,高价值用户
122855,1,2,高价值用户
122860,1,2,高价值用户
122862,1,2,高价值用户
122864,1,3,高价值用户
122869,1,2,高价值用户
122870,1,0,一般用户
122871,1,7,高价值用户
122874,1,3,高价值用户
122878,1,0,一般用户
12289,1,8,高价值用户
122892,1,0,一般用户
122893,1,2,高价值用户
122896,1,3,高价值用户
122901,1,1,一般用户
122902,1,0,一般用户
122904,1,0,一般用户
122905,1,1,一般用户
122910,1,3,高价值用户
122911,1,4,高价值用户
122917,1,1,一般用户
122919,1,12,高价值用户
122921,1,0,一般用户
122926,1,2,高价值用户
122929,1,2,高价值用户
122930,1,0,一般用户
122931,1,0,一般用户
122935,1,1,一般用户
122937,1,0,一般用户
122939,1,2,高价值用户
12295,1,2,高价值用户
122953,1,1,一般用户
122958,1,1,一般用户
122963,1,0,一般用户
122976,1,2,高价值用户
12298,1,1,一般用户
122981,1,3,高价值用户
122982,1,0,一般用户
122984,1,0,一般用户
122985,1,1,一般用户
122987,1,0,一般用户
122993,1,2,高价值用户
123000,1,4,高价值用户
123003,2,2,高价值用户
123010,2,0,一般用户
123014,1,2,高价值用户
123015,1,0,一般用户
123017,1,0,一般用户
123020,1,3,高价值用户
123021,1,0,一般用户
123028,1,3,高价值用户
123035,1,2,高价值用户
123036,1,2,高价值用户
123041,1,1,一般用户
123053,1,0,一般用户
123057,1,4,高价值用户
123063,1,2,高价值用户
123064,1,1,一般用户
12307,1,0,一般用户
123076,1,2,高价值用户
123079,1,0,一般用户
12308,1,2,高价值用户
123081,1,2,高价值用户
123084,1,5,高价值用户
123087,1,1,一般用户
123090,1,5,高价值用户
123094,1,1,一般用户
123099,1,0,一般用户
123102,1,3,高价值用户
123103,1,1,一般用户
123108,1,2,高价值用户
123109,1,5,高价值用户
12311,1,0,一般用户
123111,1,5,高价值用户
123118,1,1,一般用户
123123,1,1,一般用户
123131,1,1,一般用户
123132,1,4,高价值用户
123134,1,2,高价值用户
123145,1,1,一般用户
123150,1,1,一般用户
123151,1,1,一般用户
123156,1,3,高价值用户
123170,1,1,一般用户
123172,2,2,高价值用户
123177,1,1,一般用户
123178,1,1,一般用户
123180,1,0,一般用户
123192,1,1,一般用户
123194,1,7,高价值用户
123209,1,2,高价值用户
123210,1,0,一般用户
123213,1,2,高价值用户
123217,1,1,一般用户
12322,1,12,高价值用户
123222,1,4,高价值用户
123232,1,0,一般用户
123234,1,0,一般用户
123241,1,4,高价值用户
123242,1,10,高价值用户
123243,1,1,一般用户
